Channel Title,Channel Username,ID,Message,Date,Media Path,Sender ID,Views,Forwards,Reply To Message ID,Reactions,Reply Count
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2212,"ቴሌግራም  t.me/modernshoppingcenter
     በአዲስ ነገር ሁሌም ቀዳሚዏች ነን

⏳ኳሊቲ የሻይ ማፊያ በራድ

⏳ከቴምፐርድ መስተዋት የተሰራ

⏳የራሱ ማጥለያ ያለዉ

⏳እሳት ላይ መጣድ የሚችል

⏳2 ሊትር የመያዝ አቅም ያለዉ

⏳ዉብና ማራኪ እቃ

          1700ብር
   

 
      0976063270
የፈለጉትን እቃ ለማዘዝ በዚህ ሊንክ ይላኩልን
@modernshopping1
@modernshopping2

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-19 04:34:25+00:00,photos\@modernshoppingcenter_2212.jpg,-1001649695480,20640,28,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526B94D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526BB450>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2211,"ቴሌግራም  t.me/modernshoppingcenter
     በአዲስ ነገር ሁሌም ቀዳሚዏች ነን

 100% ኳሊቲ ባለ3 የእንጨት ሰርቢስ
 3የተለያዩ መጠን ያላቸው
 ከንፁህ ማቴሪያል የተሰራ
 ለቤትዎ ተጨማሪ ድምቀት

         በ
    2800
   

 
      0976063270
የፈለጉትን እቃ ለማዘዝ በዚህ ሊንክ ይላኩልን
@modernshopping1
@modernshopping2

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-18 04:10:51+00:00,photos\@modernshoppingcenter_2211.jpg,-1001649695480,20525,38,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526B9ED0>, <telethon.tl.types.ReactionCount object at 0x0000021F526B8CD0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2209,"በአዲስ ነገር ሁሌም ቀዳሚዏች ነን

⏳የፍሩት ማቅረበያ

⌛የማይዝግ፣የማይሰበር

⏳ከጠንካራ ማቴሪያል የተሰራ

⏳በማራኪ ዲዛይን የቀረበ

⏳ለቤትዎ ተጨማሪ ዉበት የሚሆኖ

1700ብር


 
      0976063270
የፈለጉትን እቃ ለማዘዝ በዚህ ይላኩልን
                    
@modernshopping1
@modernshopping2

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-17 04:22:58+00:00,photos\@modernshoppingcenter_2209.jpg,-1001649695480,21322,43,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526BA990>, <telethon.tl.types.ReactionCount object at 0x0000021F526BAF90>, <telethon.tl.types.ReactionCount object at 0x0000021F526BB650>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2207,"በአዲስ ነገር ሁሌም ቀዳሚዏች ነን

⏳የባኞቤት እና የኪችን እቃ መደርደሪያ

⌛በጠባብ ቦታ ለመጠቀም አመቺ

⏳ከሽንትቤት መቀመጫ ላይ የማቀመጥ

⏳ከግድጊዳ ጋር የሚለጠፍ፣የራሱ መለጠፊያ ያለዉ

⏳ዉስን ፍሬ ነዉ የገባዉ ቀድመው ይዘዙን።

1400ብር


 
      0976063270
የፈለጉትን እቃ ለማዘዝ በዚህ ይላኩልን
                    
@modernshopping1
@modernshopping2

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-15 19:15:53+00:00,photos\@modernshoppingcenter_2207.jpg,-1001649695480,21865,69,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526BB050>, <telethon.tl.types.ReactionCount object at 0x0000021F526BB9D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526BB090>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2203,"በአዲስ ነገር ሁሌም ቀዳሚዏች ነን

⏳የዘይት መጭመቂያ ማሽን

⏳በተለያዩ የቅባት እህሎች ንፁህ ዘይት ማምረት የሚያስችል

⌛ለሆቴሎች፣ለድርጅቶች ተመራጭ

⌛አዲስ ቢዝነስ ለመጀመር ለምታስቡ አማራጭ ስራ የሚሆን

⏳በአነስተኛ የኤሌትሪክ ሀይል የሚሰራ

⏳ኳሊቲ አስተማማኝ እቃ

⏳ለአጠቃቀም ቀላል




 
      0976063270
የፈለጉትን እቃ ለማዘዝ በዚህ ይላኩልን
                    
@modernshopping1
@modernshopping2

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-15 05:31:05+00:00,photos\@modernshoppingcenter_2203.jpg,-1001649695480,21325,56,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E7750>, <telethon.tl.types.ReactionCount object at 0x0000021F526E6910>, <telethon.tl.types.ReactionCount object at 0x0000021F526E54D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E7510>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2202,"በአዲስ ነገር ሁሌም ቀዳሚዏች ነን

⏳የዋፍል መስሪያ

⏳5 ክፍልፋይ ያለዉ

⏳በአነስተኛ የኤሌትሪክ ሀይል የሚሰራ

⏳ኳሊቲ አስተማማኝ እቃ

⏳ለአጠቃቀም ቀላል

                      
   3600ብር


 
      0976063270
የፈለጉትን እቃ ለማዘዝ በዚህ ይላኩልን
                    
@modernshopping1
@modernshopping2

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-14 03:50:33+00:00,photos\@modernshoppingcenter_2202.jpg,-1001649695480,21237,49,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E7C50>, <telethon.tl.types.ReactionCount object at 0x0000021F526E5D90>, <telethon.tl.types.ReactionCount object at 0x0000021F526E7110>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2199,"በአዲስ ነገር ሁሌም ቀዳሚዏች ነን

⏳የህፃናት መጫወቻ ጭቃ

⏳የተለያዩ ቅርፆችን የሚሰሩበት

⏳የራሱ ቅርፅ ማዉጫ ያለዉ

⏳በተለያየ ከለር የቀረበ

⏳ከ3 አመት ጀምሮ ላሉ ህፃናት የሚሆን

                      
   1550ብር


 
      0976063270
የፈለጉትን እቃ ለማዘዝ በዚህ ይላኩልን
                    
@modernshopping1
@modernshopping2

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-12 14:02:00+00:00,photos\@modernshoppingcenter_2199.jpg,-1001649695480,20259,46,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E72D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E4B50>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2197,"በአዲስ ነገር ሁሌም ቀዳሚዏች ነን

⏳የጫማ መደርደሪያ የሸራ

⏳መወጠሪያዉ የብረት፣ማስቀመጫዉ የሸራ

⏳ከጉን በኩል ተጨማሪ ኪስ ያለዉ

2700ብር                          
   

 
      0976063270
የፈለጉትን እቃ ለማዘዝ በዚህ ይላኩልን
                    
@modernshopping1
@modernshopping2

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-12 08:16:53+00:00,photos\@modernshoppingcenter_2197.jpg,-1001649695480,20848,22,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E6990>, <telethon.tl.types.ReactionCount object at 0x0000021F526E44D0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2195,"በአዲስ ነገር ሁሌም ቀዳሚዏች ነን

⏳የኤሌትሪክ ምሳ እቃ

⏳2 ክፍልፋይ ያለዉ

⏳ምግብዎን በፈለጉት ሰአት በኤሌትሪክ አሙቀዉ መመገብ የሚያስችል

⏳ለአጠቃቀም ቀላል

1400ብር                          
   

 
      0976063270
የፈለጉትን እቃ ለማዘዝ በዚህ ይላኩልን
                    
@modernshopping1
@modernshopping2

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-11 19:18:22+00:00,photos\@modernshoppingcenter_2195.jpg,-1001649695480,20497,27,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E59D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E7050>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2193,"⌛የመስተዋት ፓትራዎች

⌛ከፍተኛ ሙቀትና ቅዝቃዜን ስለሚቋቋሙ ፍሪጅ ውስጥም ኦቭን ዉስጥም መግባት የሚችሉ

⏳በጣም ወፍራም

⏳1.5ሊትር፣2.2ሊትር፣2.9ሊትር የመያዝ አቅም ያላቸዉ

⏳በተለይ ለላዛኛ፣ለፓስታፍርኖ፣ለአሩስቶ ወዘተ ተመራጭ

3ቱንም በ
            2600ብር

   


0976063270




አዲስ አበባ ዉስጥ ከ50ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል M07
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2023-08-11 08:53:13+00:00,,-1001649695480,20552,43,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E41D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E58D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E5510>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2189,"ሽንኩርት ሲልጡ ጥፍርዏና ጣትዏ እየቆሸሸ ተቸግረዋል??? ይሄዉ መፍትሄዉ

⌛ የተለያዩ አትክልቶችን ለመላጥ

⌛በርበሬ ለመቀንጠስ፣ዝንጅብል ለመላጥ ፣ወዘተ ተመራጭ

⏳አንዱ እሽግ ለ5 ቱም ጣት ማስገቢያ ያለዉ

⌛ለአጠቃቀም በጣም ቀላል

300ብር

   


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃወዏች ሂወትወዏን",2023-08-10 15:57:10+00:00,photos\@modernshoppingcenter_2189.jpg,-1001649695480,20522,47,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E5C90>, <telethon.tl.types.ReactionCount object at 0x0000021F526E7E10>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2186,"⌛የኮስሞቲክስ ማስቀመጫ

⏳3 ደረጃ ያለው

⏳360ዲግሪ የሚሽከረከር

⏳ሁሉንም አይነት ኮስሞቲክሶች ጥንቅቅ አርጎ የሚይዝ

⏳ማራኪና ዉብ እቃ

⏳ቦታ የማይዝ

⏳ጠንካራና አስተማማኝ 

           1400 ብር
         



0976063270




አዲስ አበባ ዉስጥ ከ50ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል M07
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2023-08-10 05:51:56+00:00,photos\@modernshoppingcenter_2186.jpg,-1001649695480,20135,47,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526DB850>, <telethon.tl.types.ReactionCount object at 0x0000021F526D8A50>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2185,"⏳12 ሊትር የሚይዝ ቦይለር

⏳ የራሱ ማዉረጃ ያለዉ

⏳የሙቀቱን መጠን መቀነስና መጨመር የሚችሉበት

⏳ለድግስ፣ለሆቴል ቤቶች ተመራጭ

⏳የዉሀዉን መጠን ከዉጭ የሚያሳይ

⏳ስቴንለስ ስቲል ስለሆነ አይዝግም

              8300ብር


 
      0976063270

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-09 16:33:17+00:00,photos\@modernshoppingcenter_2185.jpg,-1001649695480,19631,14,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D8750>, <telethon.tl.types.ReactionCount object at 0x0000021F526D92D0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2184,"⏳መቀቢያ ቡሩሽ እና መገልበጫ

⏳ ከፍተኛ ሙቀትን መቋቋም የሚችሉ

⏳2 ቱንም በ 

              300ብር


 
      0976063270

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-09 08:32:51+00:00,photos\@modernshoppingcenter_2184.jpg,-1001649695480,19972,75,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D9A50>, <telethon.tl.types.ReactionCount object at 0x0000021F526D8850>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2180,"መለኮሻ ላይተር
 ለሲሊንደር፣ለሻማ፣ወዘተ
የራሱ መቆለፊያ ያለዉ
በጋዝ ሚሰራ፣ለረጅም ጊዜ የሚያገለግል

          በ
     600


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2023-08-08 06:29:28+00:00,photos\@modernshoppingcenter_2180.jpg,-1001649695480,46175,75,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526DADD0>, <telethon.tl.types.ReactionCount object at 0x0000021F526DB010>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2178,"⏳ግራናይት ፓትራ

⏳ 3 የተለያየ መጠን ያላቸዉ

⏳የማይዝ ፣የማያሳርር

⏳ለአጠቃቀም ቀላል

2700ብር


 
      0976063270

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-06 18:28:02+00:00,photos\@modernshoppingcenter_2178.jpg,-1001649695480,21480,34,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526DAD50>, <telethon.tl.types.ReactionCount object at 0x0000021F526D93D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526DA490>, <telethon.tl.types.ReactionCount object at 0x0000021F526DA410>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2177,"ለህፃናት ፅሁፍ መለማመጃ
 የራሱ መፃፊያ እና ማጥፊያ ያለዉ
 ህፃናት በቀላሉ ፅሁፍና ስእል መለማመድ የሚችሉበት
 ለአጠቃቀም በጣም ቀላል

           በ
      650


 
      0976063270

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-06 07:24:56+00:00,,-1001649695480,21441,33,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D99D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526DAB90>, <telethon.tl.types.ReactionCount object at 0x0000021F526DAFD0>, <telethon.tl.types.ReactionCount object at 0x0000021F526DB290>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2174,"⏳100% ኦርጂናል የዉስጥ ልብሶች ማጠቢያ ማሽን

⏳ ለህፃናት ልብስ፣ካልሲ፣ፓንት፣ቢጃማ፣ወዘተ ተመራጨጭ

⏳1.5k.g የማጠብ አቅም ያለዉ

⏳የራሱ መጭመቂያ የለው

⏳አስተማማኝ እቃ

⏳ለአጠቃቀም በጣም ቀላል




 
      0976063270

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-05 19:26:29+00:00,photos\@modernshoppingcenter_2174.jpg,-1001649695480,19369,28,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526DB210>, <telethon.tl.types.ReactionCount object at 0x0000021F526DB610>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,2172,"⏳ተለጣጭ የምግብ መሸፈኛ

⏳ የተለያየ መጠን ያላቸዉ

⏳አስተማማኝ እቃ

⏳ለአጠቃቀም በጠም ቀላል

400ብር


 
      0976063270

አዲስአበባ ዉስጥ ከ50ብርእስከ200ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን።

ገንዘቡን እቃዉ ሲደርስዏት በካሽ ወይም በሞባይል ባንኪንግ መክፈል ይችላሉ።

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ በግራ በኩል ባለዉ ደረጃ እንደወጡ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።

          በሞደርን እቃዎች ሂወትዎን",2023-08-05 12:50:47+00:00,,-1001649695480,20363,37,,"[<telethon.tl.types.ReactionCount object at 0x0000021F5267FD50>, <telethon.tl.types.ReactionCount object at 0x0000021F5267F4D0>]",0
